time flux flux_err airmass flux_cor_med flux_cor_sd planets_x_med planets_x_sd
2339.738164999988 2.3660000000000903 -998.121 -0.211921974113859 0.0037661942079261074 1.3182513985466173 0.0 0.0
2339.7386980000883 -0.8810000000000207 -998.1320000000001 -0.21631735915510927 0.00395231191287836 1.3189405123470428 0.0 0.0
2339.7392159998417 -1.5730000000000466 -998.1320000000001 -0.22052328794458198 0.004068474535781753 1.3196136720570855 0.0 0.0
2339.7397269997746 -1.194999999999946 -998.129 -0.22463827773320033 0.00362772845036063 1.3202852702047772 0.0 0.0
2339.7402479997836 -1.1470000000000091 -998.134 -0.22875326752181865 0.004339685119972486 1.3209696998484877 0.0 0.0
2339.7407639999874 3.058000000000005 -998.124 -0.23278489655965476 0.003688829626520781 1.3216526894558698 0.0 0.0
2339.741280000191 0.8189999999999031 -998.126 -0.23674832134685136 0.0044877018325013215 1.322336093703488 0.0 0.0
2339.741801999975 1.4089999999999936 -998.125 -0.24071174613404797 0.004445840729001744 1.3230313463284127 0.0 0.0
2339.742320999969 1.659000000000077 -998.125 -0.2445690754202475 0.004811843479767208 1.323719347094954 0.0 0.0
2339.7428460000083 -2.214999999999967 -998.1370000000001 -0.24841882645637822 0.005270561754177436 1.3244171506482512 0.0 0.0
2339.7433589999564 -1.9240000000000368 -998.1370000000001 -0.25212459074115606 0.005716934500803052 1.3250993649276994 0.0 0.0
2339.7438929998316 1.411000000000051 -998.128 -0.25592129402678654 0.006465224542614716 1.325808995793131 0.0 0.0
2339.744413000066 -3.5079999999999556 -998.144 -0.259566432310997 0.006388179849754649 1.3265004482721237 0.0 0.0
2339.744936999865 -0.160000000000049 -998.1370000000001 -0.2631433663445646 0.006012959468010446 1.3271886138792972 0.0 0.0
2339.745463000145 -1.2410000000000476 -998.1320000000001 -0.26671272212806335 0.0072745295664354975 1.327884836017713 0.0 0.0
2339.7459800001234 -1.4440000000000008 -998.1320000000001 -0.27015324766035187 0.007758431415383682 1.328564911178395 0.0 0.0
2339.746499999892 0.4049999999999887 -998.126 -0.27357861669249944 0.008428656852134814 1.3292507356303607 0.0 0.0
2339.7470120000653 0.5910000000000082 -998.125 -0.2768524207232235 0.00800261137444884 1.3299143567208513 0.0 0.0
2339.74753900012 3.1760000000000677 -998.12 -0.2801944290045872 0.008741140541500263 1.3305999997542897 0.0 0.0
2339.748058000114 4.4999999999999485 -998.113 -0.28342276353488494 0.008281203477151906 1.331270172961173 0.0 0.0
2339.748575999867 3.2719999999999416 -998.111 -0.2865904720646137 0.009309088178444822 1.331935248925098 0.0 0.0
2339.7491060001776 2.815000000000012 -998.126 -0.28975060234427025 0.00906408938248756 1.3326061132675942 0.0 0.0
2339.7496270001866 -0.22800000000000598 -998.131 -0.29280463712293314 0.009481301948288234 1.3332614477281075 0.0 0.0
2339.750153000001 -1.0759999999999659 -998.136 -0.29584351540145165 0.009493658622191654 1.3339203424158046 0.0 0.0
2339.750665000174 4.793000000000047 -998.101 -0.29871567217840744 0.009271721825334645 1.3345493257230716 0.0 0.0
2339.751197000034 4.2560000000000375 -998.121 -0.30167118970614376 0.009030083386766113 1.3352028832532246 0.0 0.0
2339.75188399991 -0.4549999999999832 -998.135 -0.3053845322409937 0.009449811622728121 1.3360330901858577 0.0 0.0
2339.752400000114 3.8679999999999826 -998.124 -0.3081127022665966 0.008968996644566844 1.3366494649129004 0.0 0.0
2339.7529330002144 -3.063000000000038 -998.145 -0.31087118529248486 0.009340942616008846 1.3372782145764348 0.0 0.0
2339.7534480001777 -0.21199999999998997 -998.141 -0.31347052506687917 0.00965190742474581 1.337875768442393 0.0 0.0
2339.7539679999463 0.5070000000000352 -998.1370000000001 -0.3160547083411308 0.009504225717471379 1.338474715737898 0.0 0.0
2339.754478999879 -0.040000000000040004 -998.136 -0.31851763961424606 0.0088581229669977 1.3390500804488392 0.0 0.0
2339.7550039999187 -2.407000000000048 -998.139 -0.32101088388764504 0.009097864947568188 1.3396370143614982 0.0 0.0
2339.755526000168 -0.8000000000000229 -998.134 -0.32342834566033224 0.008581158297293237 1.340210414215587 0.0 0.0
2339.7560410001315 -0.9259999999999824 -998.136 -0.3257624466822373 0.008265431223469066 1.3407680591747664 0.0 0.0
2339.756566999946 3.603000000000023 -998.122 -0.32806623470385865 0.008239463534430336 1.3413223276019033 0.0 0.0
2339.757079999894 -3.275000000000028 -998.1370000000001 -0.33026392722448294 0.009008868499488953 1.3418546452535125 0.0 0.0
2339.757600999903 0.02199999999996649 -998.133 -0.33245404149503677 0.009535172607706189 1.342388595592074 0.0 0.0
2339.758111000061 -0.0700000000000145 -998.135 -0.3345456385146657 0.009311981148962277 1.3429017557656637 0.0 0.0
2339.758630000055 5.832000000000059 -998.12 -0.3366069225340109 0.008682184619722033 1.343410561106689 0.0 0.0
2339.7591409999877 -1.6289999999999916 -998.144 -0.338584845802574 0.00859225454655527 1.3439016631860201 0.0 0.0
2339.7596599999815 -3.778999999999977 -998.146 -0.3405324560708517 0.008988454208868568 1.344387985518019 0.0 0.0
2339.760174999945 0.8520000000000749 -998.139 -0.3424042838384177 0.00828700683629656 1.3448579505353664 0.0 0.0
2339.7606890001334 1.5000000000000568 -998.1370000000001 -0.344230642105559 0.008380123256748723 1.3453189207791894 0.0 0.0
2339.761208000127 -3.241999999999967 -998.148 -0.3460115308722723 0.0077648090920190635 1.3457707152565959 0.0 0.0
2339.761719999835 0.4710000000001102 -998.136 -0.3477166371382739 0.009303608682700318 1.3462054110337853 0.0 0.0
2339.762232000008 -0.6300000000000194 -998.1370000000001 -0.34936869565377865 0.00935770970594662 1.3466285653017571 0.0 0.0
2339.7627579998225 0.7749999999999702 -998.131 -0.35101317591921116 0.008946133170924693 1.3470517142837917 0.0 0.0
2339.7632840001024 -3.190000000000026 -998.146 -0.3525970301840764 0.008998630201684607 1.3474610874507504 0.0 0.0
2339.7637970000505 3.233999999999959 -998.129 -0.35408994544808725 0.008604900350685077 1.3478485931429087 0.0 0.0
2339.7643099999987 -2.493999999999996 -998.146 -0.35552223471152905 0.008547754616175594 1.348221854610939 0.0 0.0
2339.7648390000686 0.5379999999999274 -998.1379999999999 -0.35694694572489866 0.008402421939382796 1.348594589480743 0.0 0.0
2339.765358999837 0.9230000000000071 -998.136 -0.35829587423755827 0.00814988308938907 1.348948828221983 0.0 0.0
2339.7658730000257 0.6379999999999164 -998.1379999999999 -0.35955386374936515 0.007823097623534142 1.3492803507365914 0.0 0.0
2339.7664009998553 -3.6720000000000086 -998.1510000000001 -0.3608118532611704 0.007648832179071821 1.3496129967986794 0.0 0.0
2339.76692500012 -0.12699999999998823 -998.139 -0.36199406027226555 0.007863069064852873 1.3499266272603552 0.0 0.0
2339.7674369998276 -2.0529999999999715 -998.145 -0.3630929065325786 0.007963484669145773 1.3502190312649456 0.0 0.0
2339.767951000016 2.1459999999999813 -998.13 -0.3641538615425357 0.0077400373599565975 1.3505021641098223 0.0 0.0
2339.7684709997848 -0.21599999999999397 -998.1370000000001 -0.3651617688019943 0.007571731032701967 1.350771878530848 0.0 0.0
2339.768982999958 1.3019999999999143 -998.135 -0.3661014718108134 0.007667174375122723 1.3510239891399676 0.0 0.0
2339.7695059999824 0.444000000000111 -998.1379999999999 -0.3670108618193471 0.0081757984118081 1.3512685617645137 0.0 0.0
2339.770033000037 -0.9660000000000224 -998.1370000000001 -0.367867204077384 0.008480875358802618 1.3514994020518611 0.0 0.0
2339.770545999985 -1.2809999999999766 -998.141 -0.3686477638347109 0.008454963734228604 1.3517102653331459 0.0 0.0
2339.7710950002074 1.2099999999999334 -998.134 -0.3694207453419639 0.008599024454123694 1.3519195053882496 0.0 0.0
2339.7716239998117 -1.5450000000000186 -998.141 -0.37011036609843634 0.008908589533860992 1.3521065363027673 0.0 0.0
2339.7721370002255 -3.3239999999999936 -998.15 -0.3707242043541971 0.009120446608274622 1.352273296622963 0.0 0.0
2339.772667999845 2.3919999999999497 -998.128 -0.37130015135960204 0.009316503160422766 1.3524300047396958 0.0 0.0
2339.773188999854 2.4729999999999475 -998.135 -0.37180789411436743 0.009247186069472654 1.3525683492817064 0.0 0.0
2339.7737110001035 -1.1550000000000171 -998.144 -0.3722625891186343 0.009209272119601056 1.3526923941339153 0.0 0.0
2339.7742329998873 -3.4450000000000314 -998.149 -0.3726642363724043 0.009431932077302179 1.352802088261894 0.0 0.0
2339.7747530001216 4.1800000000000725 -998.126 -0.3730128358756758 0.009443450333391763 1.3528973866046674 0.0 0.0
2339.7752649998292 -3.5199999999999676 -998.1510000000001 -0.37329323112830776 0.009385397043346176 1.3529741017268724 0.0 0.0
2339.7757899998687 -1.4290000000000136 -998.147 -0.3735357351305822 0.00940302087079781 1.3530404945870136 0.0 0.0
2339.7763080000877 -2.418999999999949 -998.147 -0.37371003488221877 0.009499540755464745 1.3530882400302584 0.0 0.0
2339.776823000051 -3.542999999999963 -998.149 -0.3738312868833568 0.009507472008740194 1.3531214668659453 0.0 0.0
2339.7773429998197 0.9099999999999664 -998.1419999999999 -0.37389949113399634 0.00955240990138938 1.3531401615090974 0.0 0.0
