time phi flux flux_err smear deltaT bg sin_phi cos_phi flux_cor_med flux_cor_sd planets_x_med planets_x_sd summodel_x_med summodel_x_sd
2274.0977667393163 105.98031402113122 -1.572119468662092 0.2243754759255416 0.0003925565359192357 0.13525763154029846 -0.01050945322134654 0.18836271424906179 0.01248158448004256 1.163163028631235 0.04440270245978792 -2.19121944342926 0.04855184233601921 -1.0275903355427054 0.03876356944453735
2274.098253169097 104.90586288801217 -2.038917722471778 0.2243357434323623 -0.002695202830311732 0.0675274208188057 -0.0004405650419329795 0.19426059603183318 0.07071422388596076 1.1595802095696959 0.04444084562525591 -2.1899680073015904 0.04850650584435412 -1.0299581051100635 0.038761905980808704
2274.0987396114506 103.87692077910503 -1.4166230704188987 0.22439968468742857 -0.0034099801443550483 0.0675274208188057 -0.004307470459726705 0.19953246344026696 0.1267538229115967 1.1558589773478412 0.0445478724028094 -2.1886930626315304 0.04845889420290624 -1.0324963058112033 0.03882138274409558
2274.0992260533385 102.92301603722933 0.013551262471711567 0.2245488175709958 -0.0037027979573687913 0.0 -0.011736574318467809 0.20408958124840162 0.178929620151306 1.1517818672193254 0.04468851989485501 -2.1873189030226503 0.04840901094174319 -1.0351558194323678 0.03891829956975094
2274.0997124840505 102.00115116575637 -0.9193502540428833 0.2244498049316291 -0.0026050796191436146 -0.0675274208188057 -0.00806448570409099 0.2081904547198686 0.22954283948666027 1.147910519897477 0.044818790259656356 -2.1859226120426456 0.048356859587958184 -1.0376563490087292 0.0390166994222526
2274.100198926404 101.11001070146438 -0.963351707058191 0.22444627549096322 0.0029848507682091454 -0.0675274208188057 -0.0073073818028395006 0.21187037290653205 0.2786341718112153 1.1437697895040246 0.04497848368705621 -2.1844792166175186 0.04830244005136846 -1.0402276763545912 0.039141786386709655
2274.100685368292 100.26785830824736 -0.7895834855015105 0.22446887243703034 0.007952514138128598 0.0 -0.004030782181616471 0.21509034362530222 0.32516505386706906 1.139664553724484 0.04514479995346305 -2.183007614937005 0.04824575598371539 -1.0429699100195893 0.039280618660536795
2274.1011717985384 99.44482283164496 -1.2899414919785857 0.22441193539844184 0.011438399466972343 -0.1350548416376114 -0.00567583433451019 0.21799462861551389 0.3707596246140375 1.1355945503886309 0.04534638586549773 -2.1814452560117714 0.04818681116738439 -1.0456074943432998 0.039456436902065586
2274.1016582404263 98.64306191208095 -1.0974667586000075 0.22443582178494884 0.013844654087507974 0.0 -0.003759854398274421 0.22059267560762477 0.4152805962447509 1.1313607304737445 0.04555221826578629 -2.179813426286814 0.04812560520142015 -1.0482297962965816 0.03964352145218231
2274.1021446711384 97.87000097115799 -1.3694336577912969 0.2244121757398611 0.015309968105214207 0.0 0.001519583163043546 0.22288120646904216 0.4582977572651607 1.1273228518668397 0.04575749538248644 -2.1782024006706813 0.048062143403799176 -1.050655007009758 0.039836301960720806
2274.1026311130263 97.10816575828323 -1.0518449471383917 0.22444119052840864 0.015070375119568985 -0.1350548416376114 -0.0035492393284899406 0.2249281317059954 0.5007688609427193 1.1231353911738182 0.04601301642421167 -2.176531013773131 0.04799642534408332 -1.05322673308248 0.040076665705392915
2274.10311755538 96.35946917595072 0.2381783571785423 0.224579351378853 0.01396633340911231 -0.1350548416376114 -0.007421305212937901 0.22673787371951526 0.5425762167509961 1.1189893093361296 0.046277878818824794 -2.174809142358347 0.04792845491522058 -1.05565357077624 0.04033062351893765
2274.1036039856263 95.62493876002316 -0.8938407588395814 0.22446640239451648 0.012053788297681133 0.0675274208188057 0.003092100743075483 0.22831859110954228 0.5836517885420188 1.114925515152084 0.04650211018165557 -2.1730508744360333 0.04785823652942184 -1.0577306402279723 0.04055624223756058
2274.10409042798 94.89547366748036 -1.17341227117862 0.22443492249567173 0.008947636224933761 -0.1350548416376114 0.002422136154854575 0.22969721853259786 0.6244954801542719 1.1108621915314632 0.04677961355454939 -2.1712231323799402 0.047785769320502665 -1.0599912430287284 0.04083112217721641
2274.1045768698677 94.17178864258574 -1.2504974619268472 0.22442652229792562 0.004479814235704262 -0.3372315466403961 0.0024893522949437277 0.23087643197546912 0.6650595909564042 1.1069696884202416 0.047066656802494306 -2.169349141268928 0.04771105777235594 -1.062120237603076 0.04111928019151577
2274.105063300114 93.45057337417472 -1.1183375551359065 0.22445380580409055 0.0005059051115453289 -0.1350548416376114 0.013385348287748912 0.231864653099719 0.7055224716309353 1.1030862567022401 0.04732854863005399 -2.167408585332542 0.04763410644706489 -1.0639669779320466 0.04139051328634054
2274.1055497424677 92.72864457038452 -0.7192043537057602 0.22450256987888442 -0.001969883880012349 -0.2023794800043106 0.016761796973749608 0.23266676940492315 0.7460561508174915 1.0989377059969607 0.04763402336533358 -2.1654218843048523 0.04755491442559108 -1.0659727751878347 0.04170122091288608
2274.1060361848213 92.00439754937031 -0.3012646526197038 0.22456154960186314 -0.0028143216788869244 -0.3372315466403961 0.026883208458432152 0.2332832558501476 0.7867444487156343 1.0949773382346812 0.047932651502036634 -2.163391270037396 0.04747348652538401 -1.067808448338524 0.04200985313619278
2274.1065226150677 91.2728159313732 -1.1298693307895125 0.22448313545571277 -0.0027027484162193464 -0.0675274208188057 0.038779278363285215 0.23371450493896004 0.827863061624088 1.0911199364705402 0.048245073821440006 -2.1613497039589813 0.047389827885657584 -1.069758121115297 0.04233474895476997
2274.1070090569556 90.53489254127078 -1.3624230887870903 0.22447897920105042 -0.0025443337347177872 -0.3372315466403961 0.05718793857198417 0.23395446639164696 0.8693499139753311 1.087307641410812 0.04855443588621464 -2.1592411443618897 0.04730393756469476 -1.0714935772297831 0.04266287830158684
2274.107495487202 89.78541341393986 -1.2729809090036293 0.22453650881016823 -0.0026575917564679746 0.0 0.09803878722887173 0.2339976524652796 0.9114915121173857 1.0839824212048406 0.04881690354180437 -2.1570397442154943 0.04721582293541337 -1.0728104954057898 0.04296188026451727
