time phi flux flux_err smear deltaT bg sin_phi cos_phi flux_cor_med flux_cor_sd planets_x_med planets_x_sd
2347.9986156886443 195.44303800009402 -1.5920700424035816 0.2235880369239671 0.00203058612342969 -1.2021831274032593 0.0122619597111319 -0.26007197355470824 -1.3063193103945452 -0.4081290710541089 0.025119955486999426 0.0 0.0
2347.9991020942107 191.65047553226213 -0.28855344995193377 0.2237299744709174 -0.004594068370775922 -1.2021831274032593 0.010155045708263068 -0.18057008780672792 -1.3447806629216676 -0.40416431050186163 0.02544273754794512 0.0 0.0
2347.999588499777 187.81310782862147 -0.7247752704895305 0.2236845580520247 0.006611101491716491 -1.5000568628311157 0.014002186120237129 -0.09901802183654426 -1.3728637252677558 -0.3999883068525225 0.02569283939140515 0.0 0.0
2348.000074893702 183.91934152950626 -0.7281391428998196 0.22367527988222832 4.005798289602634e-05 -1.2021831274032593 -0.0009165154079028868 -0.015499320550368656 -1.3900933415973709 -0.39924932433436255 0.0257761307263947 0.0 0.0
2348.000561299734 180.0085842835706 -0.6022639309015698 0.22368809620347171 -0.007758796194651691 -1.5000568628311157 -0.0026292587283271913 0.06877573780316683 -1.3958958318275227 -0.39728561294939 0.025795007122424725 0.0 0.0
2348.0010476936586 176.09379789030572 -0.4692674307118505 0.22369671252438475 0.0013690067431101544 -1.2021831274032593 -0.012754655280782056 0.1531383508767337 -1.390132166710334 -0.39724009448898784 0.025673070782316516 0.0 0.0
2348.0015340996906 172.19945712938534 -0.6629633113182098 0.2236781744088124 0.0021509300899758173 -1.5000568628311157 -0.0083968335509348 0.23667129226965453 -1.3729376314043642 -0.3957453119920379 0.02548945869653182 0.0 0.0
2348.002020505257 168.3495572486322 -0.6256994195810162 0.22369126345311896 -0.007100633574067494 -1.5000568628311157 0.005568096017977366 0.31849113523391065 -1.3447809495747163 -0.39353383874549486 0.025233071550770425 0.0 0.0
2348.002506898716 164.53769528667726 -0.8376956325238938 0.223666370542564 -0.006841471816570287 -1.5000568628311157 0.0030893055713678563 0.39839420660978814 -1.3060970187945957 -0.39444935686872595 0.0248236166736068 0.0 0.0
2348.002993304748 160.8240373441422 -0.27431610316508426 0.2237251633638601 -0.0084385388894147 -1.2021831274032593 -0.002254915329795025 0.4748398879616323 -1.2582331519755274 -0.39631652670052075 0.024325621872316034 0.0 0.0
2348.00347971078 157.19398673912428 -0.6906817707191815 0.2236797968115328 -0.007438471053176007 -1.2021831274032593 -0.0033855040983971837 0.5479194091318172 -1.2019337898259046 -0.3980363011159477 0.023773872881558314 0.0 0.0
2348.003966104705 153.63319851818505 -0.46008591249857567 0.22370536093360802 -0.005710944676252712 -1.2021831274032593 -0.004171467928910062 0.6177390774914809 -1.137790713753689 -0.4002032345507213 0.02316785103639372 0.0 0.0
2348.004452510737 150.22495064239 -0.4368852270036916 0.22370216070208981 -0.007006552528987922 -1.5000568628311157 -0.014155441290448111 0.6825866149859752 -1.0683525416868564 -0.40408885871439304 0.022514099536821014 0.0 0.0
2348.004938916303 146.9121034614045 -0.2966992339360486 0.2237178612407456 -0.007293408863934906 -1.5000568628311157 -0.012919429209182084 0.7435406229901688 -0.9935546238821198 -0.4066588402910366 0.021870831525328288 0.0 0.0
2348.0054253097624 143.68322511688166 -0.7647902009148 0.2236698029921091 0.007448167784183667 -1.5000568628311157 -0.006725742769218414 0.8007816694579086 -0.913964787884073 -0.4087159476234441 0.02123067925143968 0.0 0.0
2348.0059117157944 140.62912315455696 -0.4349639606515687 0.223700729104102 0.026362441944018107 -1.5000568628311157 -0.01643749597734184 0.8527889606190401 -0.8328375057814404 -0.41327803902215676 0.020590258853086962 0.0 0.0
2348.0063981218264 137.66231337043882 -0.43055526948376777 0.22370330127924637 0.021295494009509103 -1.5990382432937622 -0.013463914907247911 0.9011790508463445 -0.748809803728769 -0.4160740763793803 0.01999577094262157 0.0 0.0
2348.006884515751 134.78383108599064 -0.5236217257940101 0.22368990194703406 -0.0012326301483445484 -1.2021831274032593 -0.01662799430796121 0.9459974328674103 -0.6625827287957665 -0.4199933220394318 0.01943340845435275 0.0 0.0
2348.007370921783 132.0685233989784 -0.5535221405637003 0.22368215082181922 -0.007894753300083763 -1.5000568628311157 -0.023753097341642628 0.9862485453394326 -0.5771974095931334 -0.42447573065891453 0.01893623478405395 0.0 0.0
2348.0078573273495 129.42794935981055 -0.4102342182984442 0.2236919568822295 -0.0037780488997502214 -1.5000568628311157 -0.03523218120507111 1.0234170823347752 -0.490580318914065 -0.42959499656793243 0.018505143513920738 0.0 0.0
2348.0083437208086 126.87298817862438 -0.7181518464284276 0.22365456140413537 0.007594015088487167 -1.5000568628311157 -0.037902633124102754 1.0574519349555476 -0.4035843284901666 -0.4334918347766187 0.018145278372713975 0.0 0.0
2348.0088301268406 124.45077183449803 -0.8364388214984197 0.22364496309096263 0.008825982291061593 -1.5000568628311157 -0.03333163240842333 1.0879047488950115 -0.318372273433238 -0.4361734855139221 0.017855878139293863 0.0 0.0
2348.009316532407 122.0912633031885 -0.6339505786557842 0.22366212772627608 0.0033558113514649004 -1.4009205102920532 -0.04102023884266066 1.1158188943467582 -0.23295345727799732 -0.4406832343796112 0.017659950449241478 0.0 0.0
2348.0098029267974 119.8086774195981 -0.5247891751755107 0.22367382204028802 -0.0023725543249632215 -1.5000568628311157 -0.03993648457754705 1.1411342301346952 -0.14819092912579887 -0.44391055836817866 0.01752791324513304 0.0 0.0
2348.0102893323638 117.62768417809548 -0.1793145758992587 0.22371091057498882 -0.0016506925619747049 -1.4009205102920532 -0.04142188051043881 1.163733833725886 -0.06537061774173032 -0.44732042486738244 0.01747984176889889 0.0 0.0
2348.01077573793 115.49676496700658 -0.3723798645214327 0.22369539243967443 0.0011113831771689508 -1.4009205102920532 -0.033126264228683436 1.184282886053104 0.017159017853184792 -0.4493449378528119 0.01747446292369935 0.0 0.0
2348.011262131855 113.43092594440304 -0.6194522808745662 0.2236740829684218 0.004445832268961037 -1.4009205102920532 -0.022529367821491425 1.202732010733835 0.09857935831481705 -0.45088474518551824 0.017525812613866668 0.0 0.0
2348.011748537887 111.43873811379308 -0.3096782340215043 0.2237063214573411 0.007277582710245968 -1.1027369499206543 -0.024917881761349157 1.219127761476975 0.1783127607534487 -0.45423752078569357 0.017688935385549685 0.0 0.0
2348.0122349318117 109.48496370921657 -0.21843042884017727 0.22372421955907526 0.01082802513454435 -1.5000568628311157 -0.012683637705886224 1.2338570637761703 0.2575740755546459 -0.4554723255676229 0.017853452791886087 0.0 0.0
2348.0127213378437 107.58356385364505 -0.11464392094773235 0.22373904861588828 0.014042625381380826 -1.4009205102920532 -0.006649601243736927 1.2468912255850972 0.33563530617792514 -0.4575307185994417 0.018098022788878575 0.0 0.0
2348.01320774341 105.73293340830242 -0.8473393441857935 0.22366427477029732 0.014427855385084896 -1.1027369499206543 0.003062203607028405 1.2583318407166468 0.41240555422779435 -0.4590122859153257 0.018373347696697673 0.0 0.0
2348.013694136869 103.91010050661043 -0.4358936036142902 0.22370799518695367 0.015126086372810292 -1.4009205102920532 0.0006688817390296401 1.2683877595839 0.4887091201016504 -0.462075649223602 0.018758977706908733 0.0 0.0
2348.014180542901 102.12637842138975 -0.4506489879602116 0.22371002804510973 0.016860544237546817 -1.5000568628311157 0.006808363869576238 1.2770528637401395 0.5639604033806243 -0.46387245191752047 0.019142935032619324 0.0 0.0
2348.014666948933 100.3747055840322 -0.670024876537445 0.22369421762697544 0.01708138712038904 -1.4009205102920532 0.02032273043772011 1.2844229090847203 0.6383515875055313 -0.46457742767922006 0.01952266822904043 0.0 0.0
2348.015153342858 98.6414286523327 -0.4834567534877099 0.22371058636431151 0.013754849973411473 -1.1027369499206543 0.013889818764882092 1.2905974343355655 0.7123727873287262 -0.4682001648559751 0.020054376383668793 0.0 0.0
2348.0156397484243 96.93401773194819 -0.09311665869993213 0.22375733017459387 0.007630938068685211 -1.3016293048858643 0.02028076137942638 1.2955868478089618 0.785623208163753 -0.46992297360290647 0.02054345936189063 0.0 0.0
2348.0161261544563 95.24288527585486 -0.7072484779278021 0.22369438022229043 0.0014883382211803434 -1.1027369499206543 0.02748365459890838 1.299455022972331 0.8584376434955866 -0.47145839570751025 0.021057325484034512 0.0 0.0
2348.0166125479154 93.56140617330766 -0.4979149285722073 0.2237230525688315 -0.004401224665749053 -1.0031359195709229 0.03679022145447534 1.3022383741333756 0.9310323646658043 -0.47275013840833635 0.02158644736973199 0.0 0.0
2348.0170989539474 91.8921510581331 -0.35767011102849633 0.2237366617168815 -0.003533383585125063 -1.4009205102920532 0.0338615809143446 1.3039509442004402 1.0032307716374458 -0.4758031601655097 0.022218652857606616 0.0 0.0
2348.0175853599794 90.2269893817529 -0.703403144313941 0.22369953507789286 -0.00017853364182152706 -1.5000568628311157 0.03515970419668002 1.3046149948084558 1.075321451942914 -0.4781623562732561 0.022849968581063643 0.0 0.0
2348.018071753904 88.5635626528665 -0.43466169369932306 0.22373564414581537 -0.0011844126394423991 -1.0031359195709229 0.04602354881878866 1.304236384338698 1.147345329887653 -0.4791166418940322 0.023441201783239326 0.0 0.0
2348.0185581594706 86.89703423725405 -0.37211294144301466 0.22374455541433202 -0.008377779821475933 -1.3016293048858643 0.049363556938750136 1.3028130476518944 1.2194509031297902 -0.48119711005298177 0.024105244784754367 0.0 0.0
2348.0190445533954 85.22361368043221 -0.6846799899294931 0.2237154715067535 -0.011397061273281247 -1.5000568628311157 0.057908455896201326 1.3003335542052061 1.291740275301433 -0.48251762020480005 0.0247562652205149 0.0 0.0
2348.0195309589617 83.54390762563526 -0.34897624911844893 0.22376035154933527 -0.011399535525670048 -1.1027369499206543 0.07112303920083246 1.2967885013402436 1.364123885520136 -0.4831916170779701 0.0253948403954083 0.0 0.0
2348.0200173649937 81.84515365677453 -0.9867879547181824 0.22370080915616491 -0.011408697987775666 -0.8535019755363464 0.08808746135760837 1.2921300626991101 1.4370842490292395 -0.4833850685187998 0.02603095162306823 0.0 0.0
2348.0205037589185 80.12946517160185 -0.48263444139262646 0.22377079322476137 -0.011632991788569547 -1.252061128616333 0.11230769140419909 1.2863339175236486 1.5104577360252092 -0.4824527870191183 0.02663843559139682 0.0 0.0
2348.020990164485 78.39896043106273 0.00014285767302446573 0.22386140367801668 -0.010713684406810671 -0.8034691214561462 0.17398521150208607 1.279382058309259 1.5840783823738982 -0.4760991083061459 0.027017788692286965 0.0 0.0
2348.021476570517 76.63014555749965 -0.317072005974639 0.22391970727331117 -0.010096289989592 -1.1027369499206543 0.3267335952699094 1.271135329555337 1.6588580200050405 -0.4565168204598654 0.026896822467725068 0.0 0.0
2348.021962963976 74.83577800977491 0.10195910436072708 0.2242696136404789 -0.010099270849390824 -1.1027369499206543 0.8259668388948177 1.2615989130720107 1.7341589537608724 -0.3865166987294708 0.02565186593453751 0.0 0.0
2348.02293577604 71.13895395226518 0.4227149289135479 0.2270998702541022 -0.01203152609398177 -1.1027369499206543 5.44855028643853 1.2382761719203401 1.887208744374165 0.28395193676764907 0.06525835365442131 0.0 0.0
2348.0234221699648 69.22627400350189 0.8619144692918468 0.22861363246067476 -0.01237701351952828 -1.1027369499206543 7.8970388700515946 1.2242922328079908 1.965123826193256 0.638962377065162 0.09736339153094657 0.0 0.0
2348.04628303973 290.7737259964981 0.3469657516959046 0.22792864508113375 0.00746586295890481 -0.2016805112361908 6.844275179940954 -1.0863704929799232 1.9651238261932567 0.5677998124543229 0.08307063637253886 0.0 0.0
